2025-04-15 10:16:53 Tue,7472,73.625771,38.275955
2025-04-15 10:16:57 Tue,7981,73.635384,38.342712
2025-04-15 10:17:00 Tue,8001,73.640190,38.319824
2025-04-15 10:17:03 Tue,7540,73.625771,38.331268
2025-04-15 10:17:06 Tue,7046,73.611351,38.436172
2025-04-15 10:17:09 Tue,6307,73.606544,38.453339
2025-04-15 10:17:12 Tue,6006,73.558479,38.457153
2025-04-15 10:17:15 Tue,6132,73.558479,38.453339
2025-04-15 10:17:18 Tue,6419,73.548866,38.537262
2025-04-15 10:17:21 Tue,6677,73.553673,38.562057
2025-04-15 10:17:25 Tue,7951,73.462349,38.550613
2025-04-15 10:17:28 Tue,8475,73.491188,38.594482
2025-04-15 10:17:31 Tue,8552,73.476768,38.554428
2025-04-15 10:17:34 Tue,8292,73.491188,38.539169
2025-04-15 10:17:37 Tue,8500,73.447929,38.497208
2025-04-15 10:17:40 Tue,9070,73.471962,38.508652
2025-04-15 10:17:43 Tue,9024,73.471962,38.562057
2025-04-15 10:17:46 Tue,9297,73.471962,38.607834
2025-04-15 10:17:49 Tue,9896,73.471962,38.558243
2025-04-15 10:17:53 Tue,9927,73.486382,38.632629
2025-04-15 10:17:56 Tue,10170,73.443123,38.716553
2025-04-15 10:17:59 Tue,9874,73.423897,38.720367
2025-04-15 10:18:02 Tue,9529,73.438316,38.707016
2025-04-15 10:18:05 Tue,9068,73.443123,38.663147
2025-04-15 10:18:08 Tue,9157,73.467155,38.645981
2025-04-15 10:18:11 Tue,8602,73.452736,38.642166
2025-04-15 10:18:14 Tue,8017,73.395058,38.632629
2025-04-15 10:18:17 Tue,7861,73.395058,38.609741
2025-04-15 10:18:21 Tue,7892,73.395058,38.628815
2025-04-15 10:18:24 Tue,8145,73.371025,38.598297
2025-04-15 10:18:27 Tue,8347,73.337379,38.630722
2025-04-15 10:18:30 Tue,8089,73.289314,38.687943
